contest-tmp2m-14d__tmp2m,index
16.334860173277324,389996
16.542603643977937,389997
16.74710158029982,389998
16.53333683221459,389999
16.142658719682437,390000
15.740620843417005,390001
14.832538245017236,390002
14.51445060334944,390003
14.2708880750652,390004
13.51377904968824,390005
12.585382418383935,390006
11.76221263142416,390007
23.385485207710122,390008
23.329258605427412,390009
23.424536286560553,390010
23.196021756896382,390011
22.933746738304695,390012
22.850160138943966,390013
22.623528314386046,390014
22.575898153801713,390015
22.548449800561972,390016
22.612708163433414,390017
23.185941373065564,390018
23.38056225613455,390019
22.696464698891486,390020
22.609024636819388,390021
22.728414679850328,390022
22.229846597441316,390023
21.69995301758661,390024
21.238280124078617,390025
20.941532428628253,390026
20.49801342375588,390027
20.15810266877279,390028
19.523162134255347,390029
19.10238933547984,390030
18.03625090710607,390031
17.438462013704992,390032
17.09812938389043,390033
17.39326916603299,390034
17.285125733982046,390035
17.180510010562745,390036
16.621160320698838,390037
16.534845610972017,390038
16.769194713359592,390039
17.057707597900862,390040
17.29952337667776,390041
17.363756880508365,390042
17.274665433039956,390043
16.39112162067734,390044
16.48444014511879,390045
16.755260029915142,390046
16.955874739719974,390047
16.855428492140078,390048
16.760192262532886,390049
17.193193496581085,390050
17.492914209015225,390051
17.70284549970217,390052
17.653579082353854,390053
17.03990779886538,390054
16.745871092372084,390055
16.671879097118183,390056
16.739391509479955,390057
16.83046429917678,390058
17.222496612198714,390059
16.806823072347274,390060
16.38505309453481,390061
15.984024753275769,390062
15.258042793588379,390063
14.916665713168344,390064
14.782301286147511,390065
13.859741034803825,390066
12.874988528659168,390067
12.149214600642518,390068
23.043790857994534,390069
23.035366630042382,390070
23.0737458259868,390071
22.901954669088667,390072
22.660773208082862,390073
22.591769253234798,390074
22.416811279941317,390075
22.403675919300188,390076
22.290175654852327,390077
22.348307229569105,390078
22.90270575812669,390079
23.16805841137487,390080
22.484775690507774,390081
22.333477709336456,390082
22.424400679708267,390083
21.970724009490226,390084
21.496252682937172,390085
21.130737302515357,390086
20.69415008232442,390087
20.18427287910123,390088
20.016323146399483,390089
19.212068171424974,390090
18.85926167445796,390091
17.98357594839422,390092
17.268568995681875,390093
16.96978854912826,390094
17.16858060680246,390095
17.09904665098,390096
17.03065332876579,390097
16.566108547460875,390098
16.368378275183396,390099
16.594858762857328,390100
16.84749788011472,390101
17.077724151898032,390102
17.21014092127963,390103
17.21231347824816,390104
16.41789349330396,390105
16.314508782211544,390106
16.629151610712718,390107
16.752969912134148,390108
16.75189841501619,390109
16.654317766712115,390110
17.08569279694329,390111
17.329174229767236,390112
17.49739678537602,390113
17.460687412863702,390114
16.836709080634503,390115
16.564499253848094,390116
16.61767279172177,390117
16.60399280747671,390118
16.74889258640576,390119
17.098788969824206,390120
16.649681160195577,390121
16.128460353677024,390122
15.916159972060369,390123
15.27478866553246,390124
14.935687929731431,390125
14.660937336440906,390126
13.79926650936147,390127
12.822985111746414,390128
12.259324218348103,390129
23.04576555811787,390130
23.057734047774357,390131
23.127641675017593,390132
22.87788332612745,390133
22.647353539704234,390134
22.56865339054491,390135
22.343750855955726,390136
22.365962949681066,390137
22.340763961937633,390138
22.370652588121406,390139
22.922996468649277,390140
23.13355224389125,390141
22.55525533614405,390142
22.38732763959111,390143
22.262113659360143,390144
21.804376180578394,390145
21.28718677819617,390146
20.950347758361758,390147
20.444014872861917,390148
19.884303021763092,390149
19.7543773896306,390150
19.081553744932158,390151
18.370060660062467,390152
17.75927800139434,390153
17.140826078518582,390154
16.697564019334,390155
16.824175052880854,390156
16.858576242719504,390157
16.843449374930444,390158
16.41913480363495,390159
16.208929098024534,390160
16.467588816592762,390161
16.71331086187306,390162
16.937735376216054,390163
17.189109242159716,390164
17.007951709781587,390165
16.361237350221447,390166
16.13815703218262,390167
16.327681464735946,390168
16.567715118150016,390169
16.450262487065164,390170
16.39758856197928,390171
16.727478444863095,390172
16.925757045773764,390173
17.150067678804707,390174
17.168608035535453,390175
16.67941245893481,390176
16.268312202025104,390177
16.290177616577775,390178
16.44695941539047,390179
16.614700598957292,390180
16.961665549947316,390181
16.570509661325264,390182
16.121411417900696,390183
15.745829065971863,390184
15.31744912546266,390185
14.77235264448203,390186
14.466216389579447,390187
13.844198731019533,390188
12.802347674379163,390189
12.031513420135825,390190
13.400498485875296,390191
13.2611645977877,390192
13.254497385671709,390193
13.501490457208007,390194
13.978751131193343,390195
13.87101959817379,390196
13.785234926044934,390197
13.644419738649614,390198
13.154068534516126,390199
12.984146886311526,390200
13.174845590276565,390201
13.30149113939649,390202
13.14773271443289,390203
13.521321584333982,390204
13.75495929905575,390205
13.696860719139385,390206
13.714455946114397,390207
13.081568277837729,390208
12.568513537787508,390209
12.444203051361434,390210
12.288075813076967,390211
12.171319893889217,390212
12.640501998952088,390213
12.818186166592962,390214
12.671675218543667,390215
12.505748149464281,390216
12.490288541106978,390217
12.036281909817852,390218
11.983659649226803,390219
11.765663205522502,390220
12.009474208077682,390221
12.571088485757048,390222
12.713514786725971,390223
12.55720263335754,390224
12.438185254178562,390225
12.43657122693835,390226
12.946273345277437,390227
12.983749997552215,390228
12.732077918642522,390229
12.766594458978405,390230
12.63083246454861,390231
12.62016179661805,390232
12.910739958499574,390233
12.776141482110575,390234
12.4452417780093,390235
12.284735649772333,390236
11.88819412117104,390237
11.785239058902215,390238
11.55723903407987,390239
11.581358621252129,390240
11.507901972072576,390241
11.622793745482824,390242
11.789037759774828,390243
11.913005080246162,390244
11.819412163559056,390245
11.736238272367011,390246
11.722706901764145,390247
11.185881381433036,390248
11.110318853382049,390249
11.162397782432643,390250
11.199321068080247,390251
16.04096572470367,390252
15.928252937637355,390253
15.944897471180084,390254
16.12895948966359,390255
16.80646789787142,390256
16.626113004428202,390257
16.71451586454321,390258
16.662544644743296,390259
16.353062836420722,390260
16.050555741791406,390261
16.027384187575816,390262
15.961940767537177,390263
15.795743326114136,390264
16.377957214662544,390265
16.641358766349814,390266
16.75714620793991,390267
16.717048621812122,390268
15.921818105522048,390269
15.193155852674018,390270
14.408962771677869,390271
13.613420169452825,390272
13.331192474441124,390273
14.00497853492659,390274
13.931806252058175,390275
13.963439079728902,390276
13.569957008881625,390277
13.104524279553711,390278
12.742365112949331,390279
12.223613509467654,390280
11.937870070565515,390281
11.889284726745387,390282
12.457701648297359,390283
12.5842394905996,390284
12.534874323701937,390285
12.423966063362306,390286
12.431615300672556,390287
13.099479762569219,390288
13.115972922634414,390289
12.967615618821872,390290
12.864790410267148,390291
12.856359306051543,390292
12.655666096105458,390293
12.90701832676309,390294
12.793923106025964,390295
12.641622106196023,390296
12.430526896804283,390297
12.115809573419963,390298
12.036418296033736,390299
11.776484367286704,390300
11.479443315641076,390301
11.325532063369332,390302
11.368903939559951,390303
11.385577926691807,390304
11.266082335868655,390305
11.224901150978384,390306
10.919539138698946,390307
10.669985291548,390308
10.305553574891169,390309
10.172056653786399,390310
9.832062475237807,390311
9.683571162623705,390312
21.787898623252175,390313
21.405057922186753,390314
21.528892967331707,390315
21.655841833961897,390316
22.067071764307542,390317
21.657254129631696,390318
21.674305921428854,390319
21.54130803885592,390320
21.23734273927914,390321
20.841179848640536,390322
20.85932753483532,390323
20.794502082796768,390324
20.3576293296722,390325
20.862233044363244,390326
21.232121979827756,390327
21.323509985684986,390328
21.290796424119318,390329
20.053364882124026,390330
19.293768390969745,390331
18.186937031643893,390332
17.62550523010054,390333
17.064030205131495,390334
17.340594688024208,390335
17.28521704034,390336
17.35165032686677,390337
17.121186986603398,390338
16.626967303232846,390339
16.518484685792124,390340
15.869201094956926,390341
15.409785230551767,390342
15.189284824267054,390343
15.674871457852339,390344
15.777941839626923,390345
15.70284674326237,390346
15.631802893807984,390347
15.697232869058645,390348
15.90927101800952,390349
15.942524397405533,390350
15.801233865156018,390351
15.655541645624584,390352
15.680295509541525,390353
15.395284682488457,390354
15.606840501478176,390355
15.45913868105945,390356
15.293145243573607,390357
15.212647476575972,390358
14.99949609298092,390359
14.869425611556332,390360
14.67435622894767,390361
14.669276786245145,390362
14.383250748159158,390363
14.390252503548394,390364
14.232783465938427,390365
13.96413155100892,390366
13.933309352992495,390367
13.597608380449454,390368
13.39077752459749,390369
12.87135147149751,390370
12.902257942507978,390371
12.634830826168038,390372
12.54876668830418,390373
16.131283314158086,390374
15.929441539061875,390375
15.932009083118466,390376
16.20537711385367,390377
16.857026476079753,390378
17.240385127112553,390379
17.45750664876703,390380
17.440765507227475,390381
16.847971439424146,390382
16.500564658360656,390383
16.439735208987557,390384
16.420580011005434,390385
16.17949157166264,390386
16.735734846375298,390387
17.181424352295448,390388
17.34071551282377,390389
17.286977208649148,390390
16.371486582860086,390391
15.480220890737321,390392
14.079042135976467,390393
13.22146018246632,390394
12.647702567461252,390395
12.95871738596132,390396
13.11061825726794,390397
12.867645450554457,390398
12.516516969991113,390399
12.098631384304662,390400
11.678306995979668,390401
11.237802721213114,390402
10.787016396326115,390403
10.845858642867409,390404
11.24028991029777,390405
11.425274336157377,390406
11.402581138607044,390407
11.287438970273126,390408
11.280923580432436,390409
11.519349931356121,390410
11.658242768740035,390411
11.60810020132284,390412
11.549534399607275,390413
11.59532209749507,390414
11.554104991158402,390415
11.72229907265199,390416
11.468965851745857,390417
11.30087813806276,390418
11.145435051234715,390419
10.815720758420866,390420
10.723215359104234,390421
10.585651195930728,390422
10.534854233358786,390423
10.43642181566477,390424
10.312933146133586,390425
10.09115313468711,390426
9.86994105876647,390427
9.739594054609988,390428
9.514882320588526,390429
9.372751087974613,390430
9.065293748793408,390431
8.946931443055062,390432
8.630512827623907,390433
8.706948583569591,390434
17.360747074320347,390435
17.169080435925757,390436
17.125240268843783,390437
17.344942615157898,390438
17.996254578071635,390439
18.794935141700993,390440
19.111339426984102,390441
19.13313840336041,390442
18.601529656468003,390443
18.082923608963625,390444
17.957194725285333,390445
17.85299847121266,390446
17.699910625505645,390447
18.26306710430201,390448
18.757060376828722,390449
19.07919702261206,390450
19.119548616485314,390451
18.26267249102095,390452
17.134728396458677,390453
15.702590849892246,390454
14.884230937834452,390455
14.300680031195165,390456
14.21455201501171,390457
14.36399864655057,390458
14.11573348749283,390459
13.704429529073195,390460
13.482687474512177,390461
13.16926291265294,390462
12.468446107738975,390463
11.969663197840392,390464
12.137361738534967,390465
12.403977749694919,390466
12.662096434804308,390467
12.871941882531512,390468
12.694430156096258,390469
12.617808271311496,390470
12.606928728432546,390471
12.92104726596066,390472
12.827217034203859,390473
12.768418998099063,390474
12.847913329315308,390475
12.803845268740824,390476
13.159518906634327,390477
12.95878040351764,390478
12.76207879692847,390479
12.547358660689243,390480
12.249144755307682,390481
12.05135542932513,390482
11.655151549268801,390483
11.755241612298406,390484
11.545927475691471,390485
11.268706378168007,390486
10.851723719962035,390487
10.796423118390104,390488
10.670612356734624,390489
10.481243098844967,390490
10.38446556671547,390491
9.982854025022043,390492
9.940824406294476,390493
10.250456335969623,390494
9.824246344858011,390495
18.20928667937021,390496
17.750000621856813,390497
17.491986727075545,390498
17.741354234477008,390499
18.217697520812028,390500
19.240422261485694,390501
19.591679896718492,390502
19.73119435948235,390503
19.213068808743323,390504
18.791108530520457,390505
18.541951887706837,390506
18.379707383982993,390507
18.073271942070157,390508
18.764621130257996,390509
19.223729138913196,390510
19.577383702560013,390511
19.66373160190289,390512
18.997822175931134,390513
18.0915549325316,390514
16.594469641070695,390515
15.673598073390826,390516
15.050876577134167,390517
14.964901087573494,390518
14.861972167213393,390519
14.746153317052263,390520
14.303641047195995,390521
13.744687513198974,390522
13.65505865640483,390523
12.91097049130676,390524
12.373359154785685,390525
12.445110723880514,390526
12.880668618799763,390527
12.909743219931817,390528
12.969839399077363,390529
12.829618335776006,390530
12.756631773094107,390531
13.05919993965139,390532
13.351226042003667,390533
13.275631510264649,390534
13.170891403007422,390535
13.227351163152681,390536
13.156864710934014,390537
13.35534844672124,390538
13.154672097662692,390539
12.822735036606462,390540
12.757211784116977,390541
12.428610018648978,390542
12.288548299008655,390543
12.079790647282069,390544
12.044438539636296,390545
11.886242570139995,390546
11.617259874375454,390547
11.236080304668896,390548
11.198715177176165,390549
10.89901926300734,390550
10.683537713699407,390551
10.4338712873539,390552
10.28331924270334,390553
10.193384111204093,390554
10.257869862044604,390555
10.027251470353274,390556
16.676186509902422,390557
16.13174826999857,390558
15.758974377559728,390559
15.857607674269204,390560
16.30997440991317,390561
17.29347529683214,390562
17.705813292575737,390563
17.958684518976902,390564
17.54233763038027,390565
17.16764962100034,390566
16.91759249201456,390567
16.68576059154738,390568
16.293000016882726,390569
16.897349135962564,390570
17.49724845173702,390571
17.79081270949855,390572
18.095916599900324,390573
17.602874805587128,390574
16.85718667091604,390575
15.59957417635691,390576
14.503001909748475,390577
13.860882749750687,390578
13.307633485607555,390579
13.349499474119161,390580
13.249969965613158,390581
12.95812870245707,390582
12.485697314141076,390583
12.202623801317266,390584
11.575233134785474,390585
11.01439622976489,390586
11.004035573179316,390587
11.261427242956481,390588
11.476567687265403,390589
11.637172784407607,390590
11.625729989152356,390591
11.670966667894023,390592
11.853704190558908,390593
12.123666875716292,390594
12.194072262020589,390595
12.089057442723677,390596
12.023073515372666,390597
11.868290707539835,390598
12.117540885476318,390599
11.946827860785344,390600
11.641358307523939,390601
11.432845042099961,390602
11.181182876408684,390603
11.111252647233973,390604
10.83514073891878,390605
10.993752167787028,390606
10.506154814396636,390607
10.48800539256453,390608
10.251509652608405,390609
10.269096644927627,390610
9.78514514151225,390611
9.544110358272155,390612
9.492090395173102,390613
9.376307534442951,390614
9.323436237764664,390615
9.158023726450642,390616
8.644189199301376,390617
15.38316894370772,390618
14.85114477784317,390619
14.485210749172392,390620
14.498214774221928,390621
14.95231192980478,390622
15.621332252420757,390623
16.090632536324062,390624
16.377580953192826,390625
16.031036953885007,390626
15.570267397815442,390627
15.36272872992522,390628
15.134093982947775,390629
14.879658488699903,390630
15.43817370031735,390631
16.067677469951448,390632
16.386788909515346,390633
16.632235922445616,390634
16.029554681568126,390635
15.325786196825192,390636
14.209845713028425,390637
13.146191773357115,390638
12.489104663261719,390639
12.375369042887206,390640
12.3287355623514,390641
12.137662430194615,390642
11.976817748986834,390643
11.667579106939835,390644
11.395790746953423,390645
10.741528806694264,390646
10.307725108080652,390647
10.11188729896788,390648
10.461923080258165,390649
10.626144856014761,390650
10.64927129517936,390651
10.540289646618076,390652
10.459582724934181,390653
11.053179534363242,390654
11.261933979973218,390655
11.29924809177455,390656
11.374890462085888,390657
11.256841614912434,390658
11.140624395718776,390659
11.339019079307985,390660
11.1242712537702,390661
11.037744764761042,390662
10.73139378885004,390663
10.569208759276453,390664
10.38267885026666,390665
10.303528983462153,390666
10.258294058489081,390667
9.859374924448467,390668
9.821518527524255,390669
9.485308804959496,390670
9.456078914102966,390671
9.1451163091572,390672
8.697322212719515,390673
8.724472654067842,390674
8.555409801968798,390675
8.305640488342247,390676
8.37882233316469,390677
7.8597627235369805,390678
15.16143595328191,390679
14.555395589775934,390680
14.376530558623434,390681
14.28091047781253,390682
14.5278229281977,390683
15.136152953938009,390684
15.572610961668154,390685
15.827159634258534,390686
15.540486462311643,390687
15.169948356756535,390688
14.984690688691828,390689
14.639337755809468,390690
14.216929029872086,390691
14.545967701865479,390692
15.002381337558509,390693
15.310328563238611,390694
15.659750960412229,390695
15.292089486572763,390696
14.74183063234811,390697
13.770271556546282,390698
12.785753200891788,390699
12.117443725912914,390700
11.604106141837896,390701
11.810838819607419,390702
11.865021841995993,390703
11.56879928133148,390704
11.510011815328022,390705
11.219008981725908,390706
10.640879292385831,390707
10.248839017445308,390708
10.035034340032038,390709
10.236829512194138,390710
10.371016814553506,390711
10.424887353632023,390712
10.401768171612094,390713
10.338964648197901,390714
10.704863121024177,390715
11.033931576675144,390716
11.125061097102202,390717
11.187813174996203,390718
11.246474794060953,390719
11.111074542940454,390720
11.190553131857508,390721
11.064069415295577,390722
10.960090259754045,390723
10.77690100021926,390724
10.524253717354945,390725
10.343163231000556,390726
10.25735510201598,390727
10.213031375334781,390728
9.863109720136464,390729
9.739039447074676,390730
9.592347617521156,390731
9.35936742390041,390732
9.086672151260904,390733
8.599761342383797,390734
8.481744442024965,390735
8.578404330397088,390736
8.192264404601769,390737
8.00097060142442,390738
7.636486537585234,390739
15.250946687164452,390740
14.590351821371751,390741
14.201731576254096,390742
13.978387923184247,390743
14.1132666179899,390744
14.62297262382269,390745
15.19714836857996,390746
15.498664305553417,390747
15.21560148204692,390748
14.801180177119779,390749
14.563846780404905,390750
14.341614228632233,390751
13.86740737106583,390752
14.155866935131916,390753
14.582855719743032,390754
14.942409491236209,390755
15.307211292638307,390756
14.978803953288521,390757
14.423242298275541,390758
13.642961381480141,390759
12.665170654528875,390760
11.771442749672072,390761
11.205137630356779,390762
11.228944267037523,390763
11.260459160217863,390764
11.16387874548394,390765
11.042651331846118,390766
10.835989902964457,390767
10.369739016622148,390768
9.73623470662681,390769
9.64862274964601,390770
9.900363983462977,390771
9.984176638610093,390772
10.09122934105556,390773
10.088513386344989,390774
10.002844429868643,390775
10.288715371230472,390776
10.609341233549264,390777
10.746762270956769,390778
10.891441233928425,390779
10.902271362116952,390780
10.756768956601869,390781
10.936276185691435,390782
10.76068255917232,390783
10.611240954525444,390784
10.488247516797745,390785
10.19380808441204,390786
9.991002846661365,390787
10.022412372563705,390788
10.010691932386521,390789
9.732779351328814,390790
9.510471881005753,390791
9.415388686444336,390792
9.28857695983149,390793
8.869406341718955,390794
8.381868244138925,390795
8.389570930397356,390796
8.246627772972351,390797
7.855209972796078,390798
7.625278988910942,390799
7.11199815854679,390800
17.858973367916203,390801
17.15279810412405,390802
16.734464376536103,390803
16.44832867795402,390804
16.46120684141818,390805
17.094573395099957,390806
17.48274507902873,390807
17.87166694419135,390808
17.82611343866102,390809
17.403269129080265,390810
17.210071887818216,390811
16.772150286579325,390812
16.258578445461694,390813
16.530256809663985,390814
16.811978613134123,390815
17.224870393233697,390816
17.50249710558544,390817
17.276054180283246,390818
16.646206256740744,390819
15.927343105674492,390820
14.865599359733624,390821
14.005169643646843,390822
13.326829187858309,390823
13.201359936616027,390824
13.319024282267533,390825
13.280776577074947,390826
12.898787970266774,390827
12.875997095337834,390828
12.24602274233104,390829
12.0178610846144,390830
11.762513305168126,390831
12.030403021620574,390832
12.281671565722654,390833
12.341302668805916,390834
12.288702743781316,390835
12.13402867882818,390836
12.5270224410525,390837
12.828783148923947,390838
13.028244512901273,390839
13.167890442497065,390840
13.260341983882027,390841
13.144769519707253,390842
13.155751611068718,390843
13.046776157560938,390844
12.838015901969094,390845
12.60146799571615,390846
12.32386797112324,390847
12.317396973672418,390848
12.056786414047082,390849
12.028955209706853,390850
11.715425859860382,390851
11.67037277105226,390852
11.459856939213381,390853
11.209725953322913,390854
10.96712307391306,390855
10.152935481777218,390856
10.132649226602185,390857
9.899943610660198,390858
9.470833641602328,390859
9.095033336961123,390860
8.621452785940852,390861
19.480217293033668,390862
18.603278283659478,390863
18.035188006908815,390864
17.51012004592705,390865
17.569594604298114,390866
17.849668164463914,390867
18.316045636284255,390868
18.708172253032316,390869
18.84853723553614,390870
18.29991232592587,390871
18.11263971853619,390872
17.72560916628173,390873
17.189080437837728,390874
17.460675284458937,390875
17.73787552549478,390876
18.04437873273637,390877
18.30914051041182,390878
18.057637981504012,390879
17.68994688124899,390880
16.643928169770696,390881
15.805472261697345,390882
14.944537033404906,390883
14.322144869968824,390884
14.147499855122152,390885
14.32070949122835,390886
14.347191404601638,390887
13.973107195631892,390888
13.77569325554624,390889
13.193787231835554,390890
12.849921396966787,390891
12.670339125504132,390892
12.974427580925616,390893
13.044620484658486,390894
13.037514147223705,390895
13.049149879423666,390896
12.965195140245628,390897
12.928504140755397,390898
13.286997959254027,390899
13.503450872876762,390900
13.582592185313393,390901
13.625169887512588,390902
13.478275066585839,390903
13.593117481146836,390904
13.478584784302363,390905
13.31932062072505,390906
13.124544256039206,390907
13.105160629801848,390908
13.022893804835533,390909
13.014028271116047,390910
13.059843564266695,390911
12.743904900117284,390912
12.647254692318052,390913
12.422893849247565,390914
12.09419722491095,390915
11.518967984528048,390916
10.918376208946826,390917
11.023848065679392,390918
10.68867166949107,390919
10.059471557204933,390920
9.590472749249415,390921
9.027589906881408,390922
18.2365027203596,390923
17.336409980365897,390924
16.907786376812712,390925
16.57820617644913,390926
16.645712161018558,390927
16.707798043942994,390928
17.045699775413688,390929
17.396669185962566,390930
17.553990089604493,390931
17.133719943717033,390932
16.837295224261688,390933
16.39460715769722,390934
15.886744291346425,390935
16.09405926209806,390936
16.295677284144812,390937
16.573758795155424,390938
16.870432933069836,390939
16.603858991864787,390940
16.289460999842092,390941
15.529672768556011,390942
14.702892672729224,390943
13.814631806316042,390944
13.227557638496931,390945
13.006517254196552,390946
12.918820871460383,390947
13.137341663631886,390948
12.996499513456817,390949
12.833895595559786,390950
12.193249699392272,390951
11.777933692012493,390952
11.708902601229667,390953
11.870132123049485,390954
11.89569363103701,390955
11.912657945405572,390956
11.999056254523067,390957
11.888516826800773,390958
11.911035276375888,390959
12.31144285374502,390960
12.482501428391817,390961
12.595934700796587,390962
12.721074117146456,390963
12.573138321137431,390964
12.812081529398379,390965
12.686576029496164,390966
12.607903162855795,390967
12.511630027914547,390968
12.445332477758143,390969
12.30646756740039,390970
12.162251038882268,390971
12.035585233850146,390972
11.831736048407832,390973
11.855646685453776,390974
11.394017357086005,390975
11.151517841937698,390976
10.495138754759255,390977
10.112998449359038,390978
9.967288312875837,390979
9.898716049247525,390980
9.441847204153898,390981
8.903923520431912,390982
8.22275718077046,390983
15.426541987083356,390984
14.730165847858162,390985
14.268041257898227,390986
13.861719943837743,390987
13.890358703197943,390988
13.887428905453357,390989
14.081260142078541,390990
14.292786852942038,390991
14.630254645448614,390992
14.43406067125185,390993
14.228057061875225,390994
13.83378453907332,390995
13.286984660394287,390996
13.290511166753427,390997
13.442815478266095,390998
13.587358934167035,390999
13.84760516592405,391000
13.516437471800206,391001
13.236739665895954,391002
12.617745796320293,391003
11.89673197209879,391004
11.067198278270784,391005
10.630759133578037,391006
10.330288848329635,391007
10.289508935575867,391008
10.564515050947163,391009
10.278001263527582,391010
10.070391417578328,391011
9.660682338673963,391012
9.043455521462937,391013
8.85361054183455,391014
8.940749254607162,391015
9.020591036831519,391016
9.02768854674662,391017
9.201911000240997,391018
9.083114746265654,391019
9.570997689599118,391020
9.88815085294184,391021
9.88501576103985,391022
10.016171844395178,391023
10.198180162677387,391024
10.247885499918477,391025
10.451214144482154,391026
10.349503006413482,391027
10.263405038416526,391028
10.302971868197073,391029
10.048851495512766,391030
9.93473263904942,391031
9.836038499502505,391032
9.803265521076208,391033
9.663098725000102,391034
9.673081563847648,391035
8.746237903275857,391036
8.74245684896802,391037
8.218827583394598,391038
7.790521089326015,391039
7.740612918738176,391040
7.388099939366248,391041
6.900174696501505,391042
6.540310348562362,391043
6.2109143491549546,391044
17.02061758257944,391045
16.283062284217003,391046
15.726036009590064,391047
15.159634759348078,391048
15.213226580511769,391049
15.237757372283179,391050
15.56993765098184,391051
15.819452835037518,391052
15.760991104594677,391053
15.555089943146504,391054
15.259111071226043,391055
14.811816466777037,391056
14.346528955852722,391057
14.386129026964802,391058
14.511709025922292,391059
14.753932807180165,391060
15.131627103097458,391061
14.962655536645006,391062
14.631367187127625,391063
13.741341512979366,391064
13.096549749087133,391065
12.244067396641947,391066
11.464688268537046,391067
11.2745700846773,391068
11.44662161203778,391069
11.363038730453225,391070
11.26964289269963,391071
11.206386957543227,391072
10.86912199476177,391073
10.195304192624066,391074
10.122495084346273,391075
10.325736614089166,391076
10.388969657182521,391077
10.466568565355725,391078
10.475911475051037,391079
10.35045146335326,391080
10.553124017015316,391081
10.895155600398292,391082
10.938083778319845,391083
11.105171255670884,391084
11.308846063504742,391085
11.217601864798356,391086
11.446534711488425,391087
11.406319145081437,391088
11.364690770210027,391089
11.254778296805442,391090
11.037981986217657,391091
11.026518041395056,391092
11.100403708237488,391093
11.359922095913143,391094
11.151077340405225,391095
11.032299764946206,391096
10.444988625061326,391097
10.018314512243244,391098
9.432319576915038,391099
9.140031539923424,391100
9.114254806712808,391101
8.77229498024931,391102
8.122395934877323,391103
7.930376187123297,391104
7.389541664129773,391105
16.57174337275101,391106
15.893394106019556,391107
15.244893769478985,391108
14.830708223520991,391109
14.762769634915392,391110
14.910115454713539,391111
15.201094565272054,391112
15.446675218701827,391113
15.439888533653928,391114
15.18846544927939,391115
14.932109188354453,391116
14.698995777687134,391117
14.164756884400921,391118
14.12733569148616,391119
14.299766238405983,391120
14.666024193235154,391121
15.039140910367383,391122
14.876444537548592,391123
14.573154311451953,391124
13.842144781523526,391125
13.010087737374025,391126
12.210706205303744,391127
10.946602832194428,391128
10.64546597152803,391129
10.806693438393495,391130
10.841216903252212,391131
10.68450664732626,391132
10.466210747077382,391133
10.205852457960013,391134
9.672088542103435,391135
9.531383634214937,391136
9.68877107739114,391137
9.809578395636613,391138
9.75795563033062,391139
9.831933404652261,391140
9.7956215240167,391141
10.053273158342584,391142
10.383436075845735,391143
10.400346916918625,391144
10.523332156023045,391145
10.665867111209856,391146
10.623532850371328,391147
10.873181106164665,391148
10.806244639103186,391149
10.740105518432777,391150
10.582310386303055,391151
10.36564416572431,391152
10.434768324155868,391153
10.464992209800698,391154
10.634466127390725,391155
10.452081059677278,391156
10.331772931167896,391157
10.00856556938063,391158
9.589227212680292,391159
8.905194858429017,391160
8.636567934004884,391161
8.553561082083487,391162
8.486823955097092,391163
7.831726167045475,391164
7.578914935794183,391165
7.120639304600172,391166
14.853652444086446,391167
14.377032675027346,391168
13.900396344068922,391169
13.358420915359801,391170
13.225608349379364,391171
13.382864445135073,391172
13.629856939283176,391173
13.764795424056775,391174
13.7838779716019,391175
13.732894747828517,391176
13.602779373938702,391177
13.205656953635119,391178
12.665946737005621,391179
12.727509888624166,391180
12.817961878690658,391181
13.060010895767963,391182
13.413479252328912,391183
13.43167657117251,391184
13.11790615997112,391185
12.42108698072183,391186
11.90946343334213,391187
11.10131356829807,391188
9.960016401445372,391189
9.677825205811617,391190
9.73458356950454,391191
9.605595164712712,391192
9.638831690710125,391193
9.361530443405195,391194
8.971785542109915,391195
8.443468604537902,391196
7.971994334971718,391197
7.9779647206507835,391198
8.138265170920981,391199
8.053355958239685,391200
8.161926810315885,391201
8.113500864527172,391202
8.384120013019093,391203
8.702434085476794,391204
8.845409865958342,391205
8.975141077971237,391206
9.132159236999772,391207
9.284996998363894,391208
9.431211229703202,391209
9.2897548882465,391210
9.268403182524992,391211
9.239584548790065,391212
9.082811474545608,391213
9.149167542855894,391214
9.057740954367087,391215
9.01709376459332,391216
8.871739241287237,391217
8.92996378109537,391218
8.375694302216083,391219
8.059109283365752,391220
7.65038775614306,391221
7.308178069719651,391222
7.219260988410073,391223
7.105115137381427,391224
6.6435334281624865,391225
6.114492314449571,391226
5.794653082575641,391227
11.57976281567383,391228
11.16901588413141,391229
10.752643187644951,391230
10.347132410770827,391231
10.175637157823507,391232
10.391058006848192,391233
10.457952802414733,391234
10.522337608681163,391235
10.581144652486453,391236
10.718820985692524,391237
10.4356207877558,391238
10.232213308377933,391239
9.698696086588264,391240
9.716429830007096,391241
9.741201069772497,391242
9.876862279792496,391243
10.320845624335945,391244
10.369563808398532,391245
10.240516534640422,391246
9.541506497631453,391247
9.094259806498851,391248
8.068063597102977,391249
7.110544517048055,391250
6.611926313636579,391251
6.704519959100191,391252
6.491260381542687,391253
6.373835954328418,391254
6.073284089788247,391255
5.75755549571739,391256
5.367923649757503,391257
5.059379849401052,391258
4.972649825195163,391259
5.093391548161848,391260
4.910186597335571,391261
5.108505088458659,391262
5.058086326572406,391263
5.357307173630805,391264
5.715983184310726,391265
